,CK_1,CK_2,CK_3,Cd_1,Cd_2,Cd_3
Os01g0357400,0,0,0,0,0,0
Os01g0873300,41,18,58,75,127,91
Os01g0658700,0,0,1,0,2,3
Os01g0182400,114,103,49,57,56,50
Os01g0137300,79,55,62,59,78,58
Os01g0706400,2396,2395,2010,1763,1822,1643
Os01g0782300,0,1,1,4,3,2
Os01g0158400,52,45,46,51,68,56
Os01g0522400,808,2223,993,629,62,2
Os01g0959000,997,1121,1006,1105,1385,1197
Os01g0575901,0,0,0,0,0,0
Os01g0601625,444,602,371,488,373,525
Os01g0694300,905,874,816,859,935,786
Os01g0900750,0,0,0,0,0,0
Os01g0539900,487,586,543,615,596,490
Os01g0773800,22,51,64,25,8,8
Os01g0935000,0,0,0,0,1,0
Os01g0610100,1219,1420,1024,1141,952,1003
Os01g0872700,3469,3369,3229,3314,3409,3195
Os01g0113350,69,52,41,53,42,47
Os01g0740350,2,0,1,6,9,11
Os01g0391500,505,436,450,551,634,535
Os01g0153800,0,1,2,0,0,1
Os01g0640000,1,0,0,0,0,0
Os01g0178000,2053,1969,1614,1716,1953,1618
Os01g0719100,935,742,1177,2002,3293,1777
Os01g0700300,0,1,1,1,0,0
Os01g0708201,0,0,0,0,0,0
Os01g0635800,0,0,0,0,0,0
Os01g0934901,2,2,1,1,0,3
Os01g0174300,526,552,372,283,262,230
Os01g0937012,0,0,0,0,0,0
Os01g0784600,247,222,254,315,383,394
Os01g0248800,4,0,0,2,2,2
Os01g0184800,321,445,294,318,358,328
Os01g0974400,417,874,547,482,381,395
Os01g0763200,774,700,954,1015,967,1401
Os01g0259900,119,78,75,115,149,115
Os01g0119000,11,2,3,0,0,5
Os01g0783900,212,172,211,182,201,227
Os01g0729950,1,0,0,3,0,0
Os01g0928700,0,0,0,0,0,0
Os01g0714600,951,1734,1273,943,633,557
Os01g0757051,18,12,20,14,19,21
Os01g0674500,994,1037,962,886,1222,971
Os01g0828200,2,0,0,2,1,2
Os01g0588900,4970,5164,6948,5823,10525,8267
Os01g0101850,0,0,0,0,0,0
Os01g0252150,0,0,0,0,0,0
Os01g0248000,0,0,0,0,0,0
Os01g0610500,266,275,266,252,229,314
Os01g0575801,1,7,4,1,11,1
Os01g0875000,3,0,1,1,0,2
Os01g0219200,5,14,12,12,11,9
Os01g0338150,272,375,214,239,293,264
Os01g0781700,1388,1363,956,1069,998,925
Os01g0604150,0,0,0,0,0,2
Os01g0608000,0,0,0,0,0,0
Os01g0681900,5160,4791,3986,3121,2306,1887
Os01g0553400,261,259,201,278,233,270
Os01g0276800,3082,2747,2422,2582,2347,2236
Os01g0587000,2550,2669,1792,1773,1616,1582
Os01g0545100,0,0,1,0,0,0
Os01g0136500,9,8,13,7,4,1
Os01g0580500,10,10,6,12,2,1
Os01g0204000,134,135,105,177,163,174
Os01g0246400,23,13,5,6,3,8
Os01g0829500,0,1,0,1,0,0
Os01g0332700,0,0,3,3,4,6
Os01g0731800,45,34,31,44,58,56
Os01g0606050,106,91,84,113,88,77
Os01g0705100,5,0,0,0,2,1
Os01g0874100,833,1142,732,866,877,721
Os01g0738800,21,29,20,17,6,13
Os01g0643600,0,0,0,0,0,0
Os01g0783000,0,0,0,0,0,0
Os01g0175100,843,1553,1259,1404,1607,1413
Os01g0136450,148,155,114,99,105,95
Os01g0103700,137,148,108,99,88,115
Os01g0622901,1,0,1,0,0,0
Os01g0604100,108,172,141,179,153,165
Os01g0972000,124,173,177,158,134,145
Os01g0940000,101,88,91,102,98,68
Os01g0139900,2,0,3,1,2,5
Os01g0360200,83,49,95,166,158,180
Os01g0817650,0,0,0,0,0,0
Os01g0168800,4,16,4,1,0,0
Os01g0279900,706,733,665,781,858,863
Os01g0599900,0,0,0,0,0,0
Os01g0115533,65,74,56,78,87,73
Os01g0874900,1666,1722,1571,1292,2356,2311
Os01g0746200,958,948,881,858,937,900
Os01g0973000,6,3,0,15,3,5
Os01g0701350,0,0,0,0,0,0
Os01g0507700,458,464,610,813,1076,1102
Os01g0233000,1681,1255,1160,1436,2325,2144
Os01g0540300,0,0,0,0,0,0
Os01g0779300,164,207,159,201,218,240
Os01g0653300,8,10,3,1,3,3
Os01g0938100,419,281,516,606,782,663
Os01g0840300,0,0,0,0,0,0
Os01g0648700,2,0,2,0,2,5
Os01g0715500,0,0,0,0,0,0
Os01g0685200,5,2,5,10,9,1
Os01g0166300,102,67,81,65,82,80
Os01g0931700,0,0,0,0,0,0
Os01g0208000,2,1,5,1,1,2
Os01g0894100,0,0,0,0,0,0
Os01g0290650,16,19,10,20,19,29
Os01g0155000,17,12,9,6,3,2
Os01g0923900,593,574,451,553,571,665
Os01g0607100,5,5,0,4,0,0
Os01g0951000,1378,1306,1360,1543,1645,1624
Os01g0867100,360,320,309,351,343,394
Os01g0695700,24,29,20,33,49,39
Os01g0153200,0,0,0,0,0,0
Os01g0613300,386,497,416,569,726,664
Os01g0101200,641,599,814,1723,2739,2757
Os01g0699600,61,119,156,65,10,10
Os01g0545900,41,31,26,20,35,28
Os01g0705500,52,58,42,60,64,85
Os01g0759400,29,21,12,18,14,11
Os01g0572200,7,4,2,2,7,5
Os01g0176700,37,58,46,44,48,50
Os01g0549000,0,1,1,1,0,1
Os01g0102800,440,436,348,416,384,341
Os01g0685800,4,9,7,6,6,4
Os01g0205200,203,146,157,268,280,177
Os01g0543400,3,5,1,4,4,11
Os01g0891033,0,0,0,1,0,0
Os01g0863166,308,383,432,382,437,383
Os01g0864100,0,0,0,0,0,0
Os01g0209500,0,0,0,0,1,2
Os01g0772400,453,462,321,318,290,321
Os01g0851300,7,7,5,6,2,4
Os01g0737200,7,6,4,5,12,8
Os01g0254900,1750,1682,1386,1493,1432,1449
Os01g0878700,3,0,0,3,6,0
Os01g0958400,408,493,385,447,378,409
Os01g0608900,3,4,0,2,2,4
Os01g0118350,0,0,1,0,0,0
Os01g0770700,25,48,19,21,37,29
Os01g0909600,0,0,0,0,0,0
Os01g0158900,383,454,399,371,398,323
Os01g0934000,603,761,587,726,768,576
Os01g0723600,705,802,766,339,47,45
Os01g0672700,865,709,723,739,718,741
Os01g0930200,4996,5585,4736,3953,4356,4122
Os01g0947500,0,0,0,0,0,0
Os01g0135900,482,659,442,356,332,351
Os01g0905800,5291,6030,4512,5610,6463,5480
Os01g0336300,0,0,0,0,0,0
Os01g0910500,393,670,389,590,1593,1231
Os01g0292900,6202,6564,5144,4310,4036,3841
Os01g0664500,675,621,448,635,490,583
Os01g0819400,0,0,0,0,0,0
Os01g0690200,112,152,111,190,172,130
Os01g0122534,0,0,0,0,0,0
Os01g0298301,61,106,64,59,97,42
Os01g0235900,1,5,2,1,2,3
Os01g0207400,71,74,76,135,276,241
Os01g0966400,1553,1486,1273,1334,1224,1100
Os01g0115800,88,155,88,117,93,85
Os01g0744550,0,0,0,0,0,0
Os01g0889601,0,0,0,0,0,0
Os01g0973250,0,0,0,0,0,0
Os01g0275300,440,341,346,329,423,576
Os01g0825700,987,882,853,750,794,737
Os01g0733200,234,245,334,211,393,326
Os01g0905400,0,0,0,0,0,0
Os01g0611950,0,0,0,0,0,0
Os01g0921300,357,325,318,356,380,432
Os01g0337700,183,172,152,181,254,296
Os01g0848700,7,3,11,10,15,12
Os01g0742100,318,336,284,341,357,393
Os01g0763700,114,51,167,336,528,538
Os01g0128800,1527,1702,1325,1278,897,940
Os01g0388200,42,56,67,115,128,78
Os01g0330100,6,3,4,5,2,10
Os01g0353600,1,0,2,1,3,5
Os01g0152100,0,2,0,1,0,0
Os01g0773700,7853,9511,10218,13004,19293,18698
Os01g0314300,860,813,615,668,555,534
Os01g0722100,141,140,100,182,180,200
Os01g0213800,0,0,0,0,0,0
Os01g0546800,243,356,308,364,415,409
Os01g0713900,39,23,33,22,19,22
Os01g0216150,1,0,0,0,0,0
Os01g0708100,32,47,22,22,43,39
Os01g0510701,62,61,45,79,48,40
Os01g0103650,0,0,0,0,0,0
Os01g0131600,12,8,2,3,3,8
Os01g0594900,5,1,1,2,4,1
Os01g0126401,25,38,13,20,33,17
Os01g0723400,2433,3248,2432,1788,1566,1340
Os01g0185500,52,58,49,39,99,95
Os01g0102900,13372,16169,18369,25057,37662,36000
Os01g0323000,15,21,13,19,18,13
Os01g0260100,69,41,56,85,50,29
Os01g0739000,827,900,662,714,589,603
Os01g0205500,22,19,12,16,13,13
Os01g0509750,0,0,0,1,0,1
Os01g0822200,1057,980,651,622,441,466
Os01g0966100,1427,1529,1223,1089,1130,1013
Os01g0518400,31,20,14,19,5,12
Os01g0355800,37,56,42,50,29,32
Os01g0917400,1241,1214,1849,2050,2572,2290
Os01g0869800,2128,2462,2930,3306,4961,4303
Os01g0559750,66,76,57,103,81,88
Os01g0117650,0,0,0,0,0,0
Os01g0564950,0,0,0,0,0,0
Os01g0522100,46,178,95,47,6,0
Os01g0351100,59,43,51,75,67,55
Os01g0123900,554,466,1309,1371,1664,2107
Os01g0772100,1,2,1,1,0,4
Os01g0850550,805,1734,582,676,201,85
Os01g0346900,0,0,0,0,0,0
Os01g0147700,633,577,444,618,582,654
Os01g0546400,1,4,4,36,19,38
Os01g0595001,0,0,0,0,0,0
Os01g0911700,0,0,0,0,0,0
Os01g0968500,0,0,0,0,0,0
Os01g0607000,0,1,0,0,0,0
Os01g0896200,3,1,0,3,4,1
Os01g0353501,0,0,0,0,0,0
Os01g0683700,3,3,5,9,2,0
Os01g0814100,0,0,0,0,0,1
Os01g0256400,169,224,186,228,254,221
Os01g0170800,97,107,92,87,91,96
Os01g0782800,0,0,0,0,0,0
Os01g0259933,188,163,142,359,274,109
Os01g0727840,11,5,4,6,11,8
Os01g0957500,0,0,0,0,0,0
Os01g0316500,194,215,186,263,229,226
Os01g0355900,1172,1145,987,1028,1326,1245
Os01g0201700,5,4,3,12,12,21
Os01g0367700,1489,1648,1395,1460,1903,1876
Os01g0901000,58,59,66,63,76,71
Os01g0588100,0,0,0,0,0,0
Os01g0748100,67,41,60,81,99,117
Os01g0185900,60,88,57,30,16,13
Os01g0908800,210,212,231,208,222,205
Os01g0211400,0,0,0,0,0,0
Os01g0906200,896,1078,782,851,930,1036
Os01g0176100,128,133,120,130,122,114
Os01g0802200,31,15,21,27,12,26
Os01g0186950,0,0,0,0,0,0
Os01g0702500,0,0,0,4,0,0
Os01g0856900,553,528,512,750,982,913
Os01g0254200,930,1149,876,801,720,601
Os01g0776300,187,213,198,243,278,220
Os01g0876400,1023,870,607,536,359,437
Os01g0901950,0,0,0,0,0,0
Os01g0299150,9,3,5,6,16,6
Os01g0623500,675,860,675,559,517,561
Os01g0890001,0,0,1,1,0,0
Os01g0696600,3,2,0,0,4,4
Os01g0611100,47,63,31,25,23,8
Os01g0692000,29,15,10,35,9,19
Os01g0848550,0,0,1,0,0,0
Os01g0698900,15,16,16,7,9,11
Os01g0170000,7,17,14,8,14,5
Os01g0675500,1790,1777,1580,1514,1520,1398
Os01g0824600,136,162,108,130,109,122
Os01g0225550,1,2,1,0,0,0
Os01g0951400,400,459,412,437,375,340
Os01g0776400,481,510,424,372,392,446
Os01g0532750,0,0,0,0,0,0
Os01g0871700,0,0,0,0,0,0
Os01g0168200,528,496,354,447,409,395
Os01g0666950,978,1109,893,960,1052,993
Os01g0171200,0,0,0,0,0,0
Os01g0521200,218,193,206,146,145,146
Os01g0554400,1,1,2,2,1,0
Os01g0862800,114,125,250,160,66,135
Os01g0891700,45,44,36,29,15,14
Os01g0803900,0,0,1,1,0,1
Os01g0119800,0,0,0,0,0,0
Os01g0693466,0,0,0,0,0,0
Os01g0806600,0,0,0,0,0,0
Os01g0159300,1825,1934,1540,1319,1332,1163
Os01g0966000,3838,3446,3728,3685,3755,3908
Os01g0737600,0,0,0,0,0,0
Os01g0630900,0,0,1,0,0,0
Os01g0603100,0,1,0,0,3,2
Os01g0864566,0,0,3,0,0,0
Os01g0806400,2,0,0,5,0,0
Os01g0224100,4,11,6,3,8,5
Os01g0956800,56,69,37,49,26,8
Os01g0245901,0,0,0,0,0,0
Os01g0644400,0,0,0,0,0,0
Os01g0618700,10,27,24,13,6,1
Os01g0232300,1222,955,903,1380,1206,1100
Os01g0957900,542,553,393,483,356,422
Os01g0756900,0,0,1,1,0,0
Os01g0914400,4,3,2,3,2,0
Os01g0607200,201,208,152,178,106,61
Os01g0359600,206,166,212,230,275,237
Os01g0571300,25,17,9,15,11,22
Os01g0899100,1,0,0,0,0,0
Os01g0612750,0,0,0,0,0,0
Os01g0944800,0,0,0,1,0,0
Os01g0144200,18,33,18,21,38,22
Os01g0559500,3,4,0,5,1,3
Os01g0556400,940,1350,1029,1098,1256,1104
Os01g0865600,1412,1081,1034,1111,1141,1163
Os01g0730400,0,0,0,1,0,0
Os01g0764850,0,0,0,0,1,0
Os01g0511000,313,197,290,293,719,418
Os01g0873900,1806,2121,1467,1359,1459,1233
Os01g0728100,1,0,2,4,1,0
Os01g0258100,46,28,26,20,20,39
Os01g0138232,0,0,0,0,0,2
Os01g0249050,0,0,0,0,0,0
Os01g0581900,177,162,132,146,150,148
Os01g0747750,2,0,0,1,0,0
Os01g0903800,0,0,0,0,0,0
Os01g0744300,1436,1595,1154,1434,1346,1349
Os01g0276200,421,371,236,240,176,142
Os01g0754300,1,0,1,1,0,0
Os01g0638000,297,311,70,167,2,231
Os01g0618100,360,436,357,415,447,384
Os01g0337500,375,576,250,249,133,64
Os01g0635550,128,155,142,165,107,100
Os01g0137150,0,0,0,0,0,0
Os01g0810800,1,2,3,4,1,1
Os01g0976700,680,586,470,625,452,503
Os01g0121300,25,36,21,38,23,37
Os01g0264000,215,175,161,189,296,215
Os01g0809300,3548,4688,3259,3207,3266,2864
Os01g0952500,367,581,349,1082,162,150
Os01g0788400,70,60,38,43,16,34
Os01g0370600,0,0,0,0,0,0
Os01g0393200,0,0,0,0,0,0
Os01g0885500,52,75,37,84,52,77
Os01g0672166,13,9,20,22,21,18
Os01g0156000,0,0,0,0,0,0
Os01g0513500,57,59,54,48,40,40
Os01g0235325,0,1,0,0,0,0
Os01g0789200,0,0,0,0,0,0
Os01g0716300,17,10,6,7,20,12
Os01g0273100,0,0,0,1,0,0
Os01g0646800,483,457,491,539,514,540
Os01g0736500,2,6,4,2,2,1
Os01g0656900,82,75,62,37,46,66
Os01g0971200,3433,3728,2959,2615,2467,2464
Os01g0844900,39,36,27,34,35,33
Os01g0593650,0,0,2,0,0,0
Os01g0966700,87,91,85,95,90,79
Os01g0109300,1,0,2,0,0,0
Os01g0197450,14,21,7,26,19,18
Os01g0862850,0,0,0,0,0,0
Os01g0241000,65,87,78,89,78,152
Os01g0624133,0,0,0,0,0,0
Os01g0514850,0,0,0,0,0,0
Os01g0160800,0,0,0,0,0,0
Os01g0796000,188,321,209,187,119,73
Os01g0357200,4,2,6,10,2,4
Os01g0206300,1,2,1,0,0,0
Os01g0748600,1401,1275,1021,930,1056,996
Os01g0140400,10,12,11,13,17,10
Os01g0323950,0,0,0,0,0,0
Os01g0631700,75,31,138,209,369,355
Os01g0274800,86,70,50,89,27,18
Os01g0617800,203,226,242,178,183,208
Os01g0301300,46,50,36,31,38,40
Os01g0937500,0,0,0,0,0,0
Os01g0222600,1620,1619,1791,1791,3342,3013
Os01g0977600,2881,2560,2363,2532,2349,2268
Os01g0348000,0,0,0,0,0,0
Os01g0259400,74,35,44,43,33,47
Os01g0890300,0,0,0,1,0,1
Os01g0607600,41,36,53,25,40,72
Os01g0703800,0,0,0,0,0,0
Os01g0158000,789,787,719,786,628,677
Os01g0252300,2,0,0,1,0,0
Os01g0522950,0,0,0,0,0,0
Os01g0846600,113,126,98,135,133,150
Os01g0722800,445,601,428,476,490,423
Os01g0894700,926,895,1073,1544,1964,1724
Os01g0667900,597,796,659,507,490,537
Os01g0542700,119,125,75,80,77,81
Os01g0736000,1,0,0,1,2,1
Os01g0536200,0,0,0,0,0,0
Os01g0618200,650,532,760,860,1076,1054
Os01g0141600,621,552,543,756,971,808
Os01g0858700,191,227,165,216,209,168
Os01g0290000,6538,6634,5482,6768,6677,6926
Os01g0916000,272,663,373,243,183,39
Os01g0618500,551,531,397,458,459,445
Os01g0510200,260,243,153,117,10,104
Os01g0310800,682,691,598,616,667,542
Os01g0787101,0,0,0,0,0,0
Os01g0738900,97,121,139,122,146,167
Os01g0835700,32,31,58,59,84,94
Os01g0215750,20,38,27,67,48,17
Os01g0875700,44,49,36,51,44,48
Os01g0612700,203,223,214,274,310,266
Os01g0953000,8,8,8,20,9,7
Os01g0843432,10,14,2,10,9,13
Os01g0112100,55,40,28,30,18,27
Os01g0932950,0,0,0,0,0,0
Os01g0848900,252,152,162,149,106,83
Os01g0550850,0,0,0,0,0,0
Os01g0718300,369,239,508,495,512,466
Os01g0723700,66,26,54,53,48,42
Os01g0911250,0,0,0,0,0,0
Os01g0105300,2,1,3,0,1,0
Os01g0857700,4,4,0,3,3,7
Os01g0606000,11,1,0,1,0,0
Os01g0920200,650,605,524,493,647,562
Os01g0578500,88,76,67,99,93,108
Os01g0925300,2,0,0,2,0,2
Os01g0868550,0,0,0,0,0,0
Os01g0369700,367,378,207,227,127,92
Os01g0811400,80,91,85,119,106,107
Os01g0786500,0,0,0,0,0,0
Os01g0118033,0,0,0,0,0,0
Os01g0138100,9,3,4,7,6,8
Os01g0281301,0,0,0,1,0,0
Os01g0766000,0,0,0,0,0,0
Os01g0775400,16,9,16,13,29,11
Os01g0940600,412,311,390,490,777,688
Os01g0511200,474,484,353,363,373,391
Os01g0268300,2150,1608,1699,2153,2123,1989
Os01g0626032,0,0,0,0,0,0
Os01g0649950,0,0,0,0,0,0
Os01g0575000,6804,6200,5201,5117,5528,5503
Os01g0686000,8,6,4,8,7,9
Os01g0822501,0,0,0,0,0,0
Os01g0748000,41,19,44,42,41,51
Os01g0683100,457,409,415,500,621,657
Os01g0857300,254,166,132,171,140,192
Os01g0887100,225,267,213,234,131,139
Os01g0133799,0,0,0,0,0,0
Os01g0744200,3,0,2,4,4,0
Os01g0349600,818,741,874,1085,1581,1432
Os01g0306800,3206,2088,2224,3693,4068,3832
Os01g0682500,4119,3951,3669,4757,5530,4840
Os01g0318000,0,0,0,0,0,0
Os01g0514450,2,2,5,9,4,8
Os01g0766101,0,0,0,0,0,0
Os01g0819900,2955,3230,2788,2820,3070,3129
Os01g0677500,0,0,0,0,0,0
Os01g0617200,0,0,0,0,0,0
Os01g0756101,0,0,0,0,1,0
Os01g0661400,293,280,211,299,220,257
Os01g0944500,0,0,0,0,0,0
Os01g0113500,130,109,78,144,77,57
Os01g0254100,6819,6944,6626,6235,7603,6274
Os01g0884350,0,1,0,0,0,0
Os01g0821300,61,108,151,62,32,52
Os01g0626300,1,2,0,0,1,0
Os01g0651100,83,77,76,65,97,72
Os01g0364100,156,144,135,140,129,93
Os01g0727100,26,15,8,14,11,0
Os01g0696800,6,10,20,18,27,38
Os01g0711900,0,0,0,0,0,0
Os01g0956500,1,0,2,0,0,0
Os01g0803200,9826,11634,7722,6915,5069,4004
Os01g0243300,3,2,0,0,3,1
Os01g0909300,1,2,8,0,1,0
Os01g0170100,103,117,109,113,122,112
Os01g0517800,0,0,0,0,0,0
Os01g0793550,2,1,1,0,1,0
Os01g0824800,752,1502,656,734,515,338
Os01g0287600,63,76,52,67,84,94
Os01g0273500,813,825,727,675,749,630
Os01g0220900,0,1,0,0,0,0
Os01g0832900,224,252,156,114,85,134
Os01g0238700,2,8,2,3,2,2
Os01g0113200,92,44,66,36,59,35
Os01g0962400,717,865,567,692,655,594
Os01g0114550,167,211,135,131,116,137
Os01g0132400,0,0,0,0,0,0
Os01g0191700,2868,3186,2480,2131,1606,1141
Os01g0160700,3,3,4,8,15,7
Os01g0852300,1,0,3,3,2,2
Os01g0900400,0,0,0,0,0,0
Os01g0276650,0,0,0,0,0,0
Os01g0706200,0,0,0,2,4,3
Os01g0138350,0,0,0,0,0,0
Os01g0744700,1,0,0,3,4,10
Os01g0628900,2,3,2,2,0,0
Os01g0549500,48,60,42,38,85,53
Os01g0366300,11,16,28,7,13,9
Os01g0821600,195,338,353,310,239,285
Os01g0224400,156,221,153,168,151,148
Os01g0873200,630,352,955,1359,2411,2353
Os01g0320700,0,0,0,0,0,0
Os01g0207900,3,4,0,1,5,4
Os01g0813700,4,1,1,10,5,5
Os01g0257100,0,3,2,0,6,1
Os01g0293100,0,0,1,0,0,0
Os01g0607400,3244,3063,2799,3143,2979,2969
Os01g0615200,30,27,40,23,22,13
Os01g0870400,0,0,1,0,1,1
Os01g0114100,2,0,3,1,1,3
Os01g0101175,0,0,0,0,0,0
Os01g0644200,0,1,0,0,0,0
Os01g0547200,623,513,528,472,511,485
Os01g0776600,379,459,284,327,239,223
Os01g0771900,94,79,90,114,97,155
Os01g0269900,112,135,101,115,80,140
Os01g0919700,1868,1580,1934,2294,2658,2579
Os01g0369600,494,394,357,501,482,474
Os01g0367900,1286,1236,868,1140,929,1013
Os01g0206200,69,108,97,92,87,107
Os01g0783500,628,651,455,569,536,543
Os01g0844300,63,23,8,25,3,27
Os01g0377700,571,671,472,709,653,702
Os01g0328500,287,260,212,243,238,220
Os01g0152950,228,299,253,295,373,365
Os01g0347500,0,0,0,0,0,0
Os01g0925000,772,730,685,796,681,825
Os01g0810833,7,10,7,7,2,4
Os01g0707500,34,33,29,58,32,105
Os01g0692600,7,2,5,1,2,2
Os01g0499300,979,982,839,902,988,925
Os01g0530100,0,4,1,3,3,5
Os01g0626400,112,159,117,101,80,28
Os01g0734399,0,0,0,0,0,0
Os01g0770500,162,171,138,167,162,180
Os01g0132050,2,1,1,1,1,2
Os01g0201600,0,0,0,0,0,1
Os01g0185350,20,10,5,9,7,9
Os01g0278900,1842,1709,2011,2973,3580,3351
Os01g0896700,8831,7936,5731,6461,5248,4981
Os01g0918200,452,425,341,259,165,280
Os01g0652650,0,0,0,0,0,0
Os01g0281600,1,2,11,0,16,12
Os01g0556700,18,14,46,26,63,86
Os01g0169500,2017,2181,1785,1873,1730,1658
Os01g0238850,1,3,2,7,6,2
Os01g0855400,0,0,0,0,0,0
Os01g0110500,8,10,8,22,15,15
Os01g0109700,7224,6020,4915,5380,4768,4963
Os01g0286000,231,237,233,244,276,285
Os01g0832300,95,96,102,68,62,65
Os01g0696500,0,0,0,0,0,1
Os01g0297950,0,0,0,0,0,0
Os01g0183500,1,1,0,1,0,0
Os01g0759900,0,1,0,1,0,0
Os01g0256300,0,2,1,1,6,1
Os01g0164650,0,1,0,4,1,1
Os01g0784800,55,60,26,23,41,35
Os01g0251000,583,521,445,624,587,607
Os01g0102000,0,1,0,2,0,2
Os01g0112050,9,3,3,3,2,1
Os01g0661500,1025,641,639,781,839,848
Os01g0127600,12,7,38,11,6,13
Os01g0137500,83,59,57,39,32,52
Os01g0854400,0,0,0,0,0,0
Os01g0730200,170,303,195,237,244,204
Os01g0802000,98,98,111,107,117,112
Os01g0149800,1161,1495,913,1179,1606,1400
Os01g0846800,0,0,0,0,0,0
Os01g0868000,132,94,125,122,105,122
Os01g0758000,0,0,0,0,0,0
Os01g0765900,0,0,0,0,0,0
Os01g0217050,0,0,0,0,0,0
Os01g0698000,497,496,499,643,527,623
Os01g0637800,3,8,2,2,0,6
Os01g0228450,0,0,0,0,0,0
Os01g0656250,4,0,0,3,0,0
Os01g0750900,42,74,53,59,60,52
Os01g0715600,0,2,0,0,0,0
Os01g0510800,1347,1143,1128,1203,1275,1248
Os01g0673700,20,35,22,36,34,46
Os01g0300200,2368,2465,1853,1867,1831,1712
Os01g0635000,0,0,0,0,0,0
Os01g0143800,2207,2150,1757,2306,2396,2249
Os01g0663800,4254,4050,3909,4603,6182,5250
Os01g0186900,38,47,54,67,24,74
Os01g0112500,1513,1872,1281,1179,1271,1264
Os01g0914300,1,0,0,1,0,0
Os01g0672500,736,596,423,509,292,339
Os01g0705300,1080,1020,809,1263,1211,1304
Os01g0117200,102,173,60,399,1088,1900
Os01g0271200,156,132,104,119,136,118
Os01g0852000,3,3,8,2,3,0
Os01g0972200,21,14,9,21,15,5
Os01g0745400,1,0,0,0,1,2
Os01g0913800,264,283,242,212,254,245
Os01g0114150,0,0,0,0,0,0
Os01g0289950,0,0,0,0,0,2
Os01g0166800,226,268,143,345,377,307
Os01g0630101,0,0,0,0,0,0
Os01g0162001,3,5,5,4,8,9
Os01g0869300,4,5,4,5,0,3
Os01g0720200,29,16,10,18,21,16
Os01g0772700,1449,1219,1062,1173,1167,1244
Os01g0603300,253,389,342,711,891,835
Os01g0936850,0,0,0,0,0,0
Os01g0976200,1,3,3,8,14,9
Os01g0369800,0,0,0,0,0,0
Os01g0737700,0,0,0,0,0,0
Os01g0951500,613,897,696,667,788,642
Os01g0962100,404,230,273,233,292,496
Os01g0883200,1297,1173,1022,1022,1006,1058
Os01g0264900,148,174,148,149,144,178
Os01g0304200,0,0,0,0,0,0
Os01g0252200,169,179,161,179,212,205
Os01g0171100,0,1,0,3,0,5
Os01g0137250,0,0,0,0,0,0
Os01g0963000,6796,10648,7771,6476,2801,984
Os01g0800950,0,0,0,0,0,0
Os01g0891100,0,0,0,0,0,0
Os01g0749100,145,115,148,104,95,92
Os01g0657100,0,0,0,0,2,1
Os01g0271000,174,197,170,204,200,205
Os01g0755550,0,0,1,0,0,0
Os01g0873700,777,777,664,746,676,741
Os01g0768600,417,309,396,383,341,370
Os01g0304400,2,0,2,0,0,1
Os01g0154550,0,0,0,0,0,0
Os01g0901101,0,0,0,0,0,0
Os01g0104200,4,1,0,0,0,3
Os01g0871400,4,5,8,6,2,5
Os01g0328900,82,88,68,86,107,73
Os01g0172200,333,413,295,344,359,333
Os01g0380800,0,0,0,0,0,0
Os01g0842500,1,0,1,0,0,0
Os01g0819233,77,65,49,57,56,53
Os01g0667700,122,148,135,145,185,166
Os01g0585700,2528,2279,2029,2084,2288,2187
Os01g0608300,0,0,0,0,0,0
Os01g0303600,6,6,0,1,3,0
Os01g0682200,369,477,350,328,350,329
Os01g0202500,62,54,109,55,73,77
Os01g0596500,0,0,0,0,0,0
Os01g0836800,3732,5029,3289,3132,3448,3513
Os01g0863500,0,0,0,2,0,0
Os01g0303000,6716,6504,5869,6776,9169,8771
Os01g0601700,495,585,402,371,399,308
Os01g0922700,32,60,37,43,78,62
Os01g0818650,1,0,0,0,0,0
Os01g0390600,335,314,327,335,278,254
Os01g0579000,0,0,0,0,0,0
Os01g0974500,102,128,73,78,57,66
Os01g0391600,11,31,15,23,7,13
Os01g0685850,0,2,0,0,0,0
Os01g0789100,92,132,72,94,76,85
Os01g0601651,17,11,14,10,18,5
Os01g0301900,7,18,14,16,36,40
Os01g0343001,0,0,0,0,0,0
Os01g0201500,0,0,0,0,0,0
Os01g0848766,0,0,0,0,0,0
Os01g0604700,1539,1699,1212,1195,1124,1196
Os01g0834500,3451,3229,2271,3213,2080,2231
Os01g0138900,1477,1598,1388,1501,1280,1196
Os01g0872350,0,0,0,0,0,0
Os01g0652375,4,3,0,1,1,7
Os01g0195200,21,13,27,10,15,46
Os01g0762601,0,0,0,0,0,0
Os01g0516600,730,884,691,724,761,650
Os01g0728900,169,184,150,175,192,179
Os01g0254850,35,38,23,21,26,40
Os01g0694100,91,87,100,50,39,54
Os01g0841700,356,671,587,423,247,150
Os01g0851600,26,43,32,31,26,34
Os01g0168100,1109,1092,1320,1345,1466,1678
Os01g0117266,6,7,6,40,89,165
Os01g0152500,1,0,0,0,0,0
Os01g0948600,2388,2504,1897,1318,760,662
Os01g0616600,48,66,28,44,63,66
Os01g0137950,0,1,1,0,2,0
Os01g0629500,10,3,1,1,2,3
Os01g0342750,166,71,104,32,14,20
Os01g0788200,11,0,8,5,11,4
Os01g0112800,0,0,0,0,2,0
Os01g0968400,0,0,0,0,0,0
Os01g0521250,16,11,8,4,2,3
Os01g0343100,0,0,0,0,1,0
